movie_key,tmdb_id,movie_title,release_date,wikipedia_url,genre_1,genre_2,genre_3,genre_4,genre_5,genre_6,director_1,director_2,cast_1,cast_2,cast_3,cast_4,cast_5,budget_usd,box_office_revenue_usd
mov_tmdb_228194,228194,The Hundred-Foot Journey,2014-08-06,,Drama,Comedy,,,,,Lasse Hallström,,Helen Mirren,Manish Dayal,Om Puri,Charlotte Le Bon,Rohan Chand,22000000,89500000
mov_tmdb_98566,98566,Teenage Mutant Ninja Turtles,2014-08-07,,Science Fiction,Action,Adventure,Comedy,,,Jonathan Liebesman,,Pete Ploszek,Alan Ritchson,Jeremy Howard,Noel Fisher,Megan Fox,125000000,485004754
mov_tmdb_138103,138103,The Expendables 3,2014-08-07,,Action,Adventure,Thriller,,,,Patrick Hughes,,Sylvester Stallone,Jason Statham,Harrison Ford,Arnold Schwarzenegger,Mel Gibson,95000000,214657577
mov_tmdb_265712,265712,Stand by Me Doraemon,2014-08-08,,Animation,Adventure,Science Fiction,Drama,Family,Fantasy,Takashi Yamazaki,Ryuichi Yagi,Wasabi Mizuta,Megumi Oohara,Yumi Kakazu,Subaru Kimura,Tomokazu Seki,35000000,83100000
mov_tmdb_193893,193893,Let's Be Cops,2014-08-13,,Comedy,,,,,,Luke Greenfield,,Jake Johnson,Damon Wayans Jr.,Rob Riggle,Nina Dobrev,James D'Arcy,17000000,136600000
mov_tmdb_249164,249164,If I Stay,2014-08-21,,Drama,,,,,,R. J. Cutler,,Chloë Grace Moretz,Jamie Blackley,Liana Liberato,Mireille Enos,Joshua Leonard,11000000,78300000
mov_tmdb_170687,170687,The Boxtrolls,2014-09-10,,Animation,Comedy,Family,Fantasy,,,Graham Annable,Anthony Stacchi,Ben Kingsley,Isaac Hempstead Wright,Elle Fanning,Dee Bradley Baker,Toni Collette,60000000,108255770
mov_tmdb_198663,198663,The Maze Runner,2014-09-10,,Action,Mystery,Science Fiction,Thriller,,,Wes Ball,,Dylan O'Brien,Kaya Scodelario,Thomas Brodie-Sangster,Ki Hong Lee,Will Poulter,34000000,348319861
mov_tmdb_156022,156022,The Equalizer,2014-09-24,,Thriller,Action,Crime,,,,Antoine Fuqua,,Denzel Washington,Marton Csokas,Chloë Grace Moretz,David Harbour,Haley Bennett,55000000,192330738
mov_tmdb_250546,250546,Annabelle,2014-10-01,,Horror,,,,,,John R. Leonetti,,Annabelle Wallis,Ward Horton,Tony Amendola,Alfre Woodard,Eric Ladin,6500000,257589952
mov_tmdb_49017,49017,Dracula Untold,2014-10-01,,Horror,Action,Fantasy,,,,Gary Shore,,Luke Evans,Sarah Gadon,Dominic Cooper,Art Parkinson,Charles Dance,70000000,217124280
mov_tmdb_210577,210577,Gone Girl,2014-10-01,,Mystery,Thriller,Drama,,,,David Fincher,,Ben Affleck,Rosamund Pike,Neil Patrick Harris,Tyler Perry,Carrie Coon,61000000,370890259
mov_tmdb_228326,228326,The Book of Life,2014-10-01,,Animation,Family,Fantasy,,,,Jorge R. Gutierrez,,Diego Luna,Channing Tatum,Zoe Saldaña,Christina Applegate,Eugenio Derbez,50000000,97437106
mov_tmdb_218778,218778,"Alexander and the Terrible, Horrible, No Good, Very Bad Day",2014-10-08,,Family,Comedy,,,,,Miguel Arteta,,Steve Carell,Jennifer Garner,Ed Oxenbould,Dylan Minnette,Kerris Dorsey,28000000,100654149
mov_tmdb_205587,205587,The Judge,2014-10-08,,Drama,,,,,,David Dobkin,,Robert Downey Jr.,Robert Duvall,Vera Farmiga,Vincent D'Onofrio,Jeremy Strong,40000000,84419388
mov_tmdb_228150,228150,Fury,2014-10-15,,War,Drama,Action,,,,David Ayer,,Brad Pitt,Shia LaBeouf,Logan Lerman,Michael Peña,Jon Bernthal,68000000,211817906
mov_tmdb_245891,245891,John Wick,2014-10-16,,Action,Thriller,,,,,Chad Stahelski,David Leitch,Keanu Reeves,Michael Nyqvist,Alfie Allen,Willem Dafoe,Dean Winters,20000000,86085191
mov_tmdb_194662,194662,Birdman or (The Unexpected Virtue of Ignorance),2014-10-17,,Drama,Comedy,,,,,Alejandro G. Iñárritu,,Michael Keaton,Emma Stone,Zach Galifianakis,Edward Norton,Andrea Riseborough,18000000,103215094
mov_tmdb_177572,177572,Big Hero 6,2014-10-24,,Adventure,Family,Animation,Action,Comedy,,Don Hall,Chris Williams,Scott Adsit,Ryan Potter,Daniel Henney,T.J. Miller,Jamie Chung,165000000,657870525
mov_tmdb_242512,242512,Ouija,2014-10-24,,Horror,,,,,,Stiles White,,Daren Kagasoff,Matthew Settle,Olivia Cooke,Ana Coto,Shelley Hennig,5000000,103600000
mov_tmdb_157336,157336,Interstellar,2014-11-05,,Adventure,Drama,Science Fiction,,,,Christopher Nolan,,Matthew McConaughey,Anne Hathaway,Michael Caine,Jessica Chastain,Casey Affleck,165000000,746606706
mov_tmdb_266856,266856,The Theory of Everything,2014-11-07,,Drama,Romance,,,,,James Marsh,,Eddie Redmayne,Felicity Jones,Charlie Cox,Emily Watson,Simon McBurney,15000000,123726688
mov_tmdb_100042,100042,Dumb and Dumber To,2014-11-12,,Comedy,,,,,,Bobby Farrelly,Peter Farrelly,Jim Carrey,Jeff Daniels,Laurie Holden,Rachel Melvin,Kathleen Turner,40000000,169837010
mov_tmdb_227159,227159,Horrible Bosses 2,2014-11-12,,Comedy,,,,,,Sean Anders,,Jason Bateman,Jason Sudeikis,Charlie Day,Jennifer Aniston,Chris Pine,42000000,107645357
mov_tmdb_205596,205596,The Imitation Game,2014-11-14,,History,Drama,Thriller,War,,,Morten Tyldum,,Benedict Cumberbatch,Keira Knightley,Matthew Goode,Rory Kinnear,Allen Leech,14000000,233555708
mov_tmdb_131631,131631,The Hunger Games: Mockingjay - Part 1,2014-11-19,,Science Fiction,Adventure,Thriller,,,,Francis Lawrence,,Jennifer Lawrence,Josh Hutcherson,Liam Hemsworth,Woody Harrelson,Elizabeth Banks,125000000,755356711
mov_tmdb_270946,270946,Penguins of Madagascar,2014-11-22,,Family,Animation,Adventure,Comedy,,,Simon J. Smith,Eric Darnell,Tom McGrath,Chris Miller,Christopher Knights,Conrad Vernon,John Malkovich,132000000,373515621
mov_tmdb_116149,116149,Paddington,2014-11-24,,Comedy,Adventure,Family,,,,Paul King,,Ben Whishaw,Hugh Bonneville,Sally Hawkins,Madeleine Harris,Samuel Joslin,55000000,333960862
mov_tmdb_147441,147441,Exodus: Gods and Kings,2014-12-03,,Adventure,Drama,Action,,,,Ridley Scott,,Christian Bale,Joel Edgerton,Ben Kingsley,John Turturro,Aaron Paul,140000000,268031828
mov_tmdb_122917,122917,The Hobbit: The Battle of the Five Armies,2014-12-10,,Action,Adventure,Fantasy,,,,Peter Jackson,,Ian McKellen,Martin Freeman,Richard Armitage,Orlando Bloom,Evangeline Lilly,250000000,956019788
mov_tmdb_68737,68737,Seventh Son,2014-12-12,,Adventure,Fantasy,,,,,Sergei Bodrov,,Jeff Bridges,Julianne Moore,Ben Barnes,Alicia Vikander,John DeSantis,95000000,114178613
mov_tmdb_260346,260346,Taken 3,2014-12-16,,Thriller,Action,,,,,Olivier Megaton,,Liam Neeson,Forest Whitaker,Maggie Grace,Dougray Scott,Famke Janssen,48000000,325800000
mov_tmdb_181533,181533,Night at the Museum: Secret of the Tomb,2014-12-17,,Adventure,Comedy,Fantasy,Family,,,Shawn Levy,,Ben Stiller,Robin Williams,Owen Wilson,Steve Coogan,Ricky Gervais,127000000,363204635
mov_tmdb_304410,304410,The Bélier Family,2014-12-17,,Comedy,Music,Drama,,,,Éric Lartigau,,Louane,Karin Viard,François Damiens,Éric Elmosnino,Roxane Duran,11000000,72775689
mov_tmdb_196867,196867,Annie,2014-12-18,,Comedy,Drama,Family,,,,Will Gluck,,Quvenzhané Wallis,Jamie Foxx,Rose Byrne,Cameron Diaz,Bobby Cannavale,65000000,136853506
mov_tmdb_297222,297222,PK,2014-12-18,,Comedy,Drama,Science Fiction,,,,Rajkumar Hirani,,Aamir Khan,Anushka Sharma,Saurabh Shukla,Boman Irani,Sushant Singh Rajput,13000000,118920000
mov_tmdb_224141,224141,Into the Woods,2014-12-24,,Fantasy,Comedy,,,,,Rob Marshall,,Anna Kendrick,Meryl Streep,Lilla Crawford,James Corden,Emily Blunt,50000000,212902372
mov_tmdb_190859,190859,American Sniper,2014-12-25,,War,Action,,,,,Clint Eastwood,,Bradley Cooper,Sienna Miller,Kyle Gallner,Cole Konis,Ben Reed,58800000,542300000
mov_tmdb_227306,227306,Unbroken,2014-12-25,,Drama,War,,,,,Angelina Jolie,,Jack O'Connell,Alex Russell,Domhnall Gleeson,Garrett Hedlund,MIYAVI,65000000,163400000
mov_tmdb_252838,252838,The Wedding Ringer,2015-01-16,,Comedy,,,,,,Jeremy Garelick,,Kevin Hart,Josh Gad,Kaley Cuoco,Affion Crockett,Olivia Thirlby,23000000,79799880
mov_tmdb_207703,207703,Kingsman: The Secret Service,2015-01-24,,Crime,Comedy,Action,Adventure,,,Matthew Vaughn,,Taron Egerton,Colin Firth,Samuel L. Jackson,Mark Strong,Sophie Cookson,81000000,414351546
mov_tmdb_228165,228165,The SpongeBob Movie: Sponge Out of Water,2015-01-28,,Adventure,Animation,Comedy,Family,Fantasy,,Paul Tibbitt,Mike Mitchell,Tom Kenny,Bill Fagerbakke,Rodger Bumpass,Clancy Brown,Mr. Lawrence,74000000,325186032
mov_tmdb_243940,243940,The Lazarus Effect,2015-01-29,,Horror,Science Fiction,Thriller,,,,David Gelb,,Mark Duplass,Olivia Wilde,Donald Glover,Evan Peters,Sarah Bolger,3300000,64110728
mov_tmdb_76757,76757,Jupiter Ascending,2015-02-04,,Science Fiction,Fantasy,Action,,,,Lana Wachowski,Lilly Wachowski,Channing Tatum,Mila Kunis,Sean Bean,Eddie Redmayne,Douglas Booth,176000000,184000000
mov_tmdb_263109,263109,Shaun the Sheep Movie,2015-02-05,,Family,Animation,Comedy,Adventure,,,Mark Burton,Richard Starzak,Justin Fletcher,John Sparkes,Omid Djalili,Rich Webber,Kate Harbour,25000000,106209378
mov_tmdb_216015,216015,Fifty Shades of Grey,2015-02-11,,Drama,Romance,Thriller,,,,Sam Taylor-Johnson,,Dakota Johnson,Jamie Dornan,Jennifer Ehle,Eloise Mumford,Victor Rasuk,40000000,569651467
mov_tmdb_300168,300168,Dragon Blade,2015-02-19,,Adventure,History,Action,Fantasy,,,Daniel Lee,,Jackie Chan,John Cusack,Adrien Brody,Sharni Vinson,Kevin Lee,65000000,121545703
mov_tmdb_309302,309302,Wolf Totem,2015-02-19,,Adventure,Drama,,,,,Jean-Jacques Annaud,,William Feng,Shawn Dou,Ankhnyam Ragchaa,Yin Zhusheng,Baasanjav Mijid,38000000,123205624
mov_tmdb_243938,243938,Hot Tub Time Machine 2,2015-02-20,,Comedy,,,,,,Steve Pink,,Rob Corddry,Craig Robinson,Clark Duke,Bianca Haase,Chevy Chase,36000000,64800000
mov_tmdb_256591,256591,Focus,2015-02-25,,Romance,Comedy,Crime,,,,Glenn Ficarra,John Requa,Will Smith,Margot Robbie,Adrian Martinez,Gerald McRaney,Rodrigo Santoro,50100000,153962963
mov_tmdb_268238,268238,The Second Best Exotic Marigold Hotel,2015-02-26,,Drama,Comedy,,,,,John Madden,,Dev Patel,Judi Dench,Richard Gere,Maggie Smith,Bill Nighy,10000000,85979176
mov_tmdb_198184,198184,Chappie,2015-03-04,,Crime,Action,Science Fiction,,,,Neill Blomkamp,,Sharlto Copley,Dev Patel,Hugh Jackman,Ninja,Yo-Landi Visser,49000000,104399548
mov_tmdb_150689,150689,Cinderella,2015-03-06,,Romance,Fantasy,Family,Drama,,,Kenneth Branagh,,Lily James,Cate Blanchett,Richard Madden,Stellan Skarsgård,Holliday Grainger,95000000,543514353
mov_tmdb_241554,241554,Run All Night,2015-03-11,,Action,Crime,Thriller,,,,Jaume Collet-Serra,,Liam Neeson,Joel Kinnaman,Ed Harris,Vincent D'Onofrio,Bruce McGill,50000000,71561644
mov_tmdb_228161,228161,Home,2015-03-18,,Fantasy,Comedy,Animation,Science Fiction,Family,,Tim Johnson,,Jim Parsons,Rihanna,Steve Martin,Jennifer Lopez,Matt Jones,135000000,368871007
mov_tmdb_262500,262500,Insurgent,2015-03-18,,Action,Science Fiction,Thriller,,,,Robert Schwentke,,Shailene Woodley,Theo James,Miles Teller,Kate Winslet,Ansel Elgort,110000000,297002527
mov_tmdb_257091,257091,Get Hard,2015-03-26,,Comedy,,,,,,Etan Cohen,,Will Ferrell,Kevin Hart,Alison Brie,Craig T. Nelson,T.I.,40000000,111800000
mov_tmdb_168259,168259,Furious 7,2015-04-01,,Action,Crime,Thriller,,,,James Wan,,Vin Diesel,Paul Walker,Dwayne Johnson,Michelle Rodriguez,Tyrese Gibson,190000000,1515400000
mov_tmdb_335462,335462,Wolf Warrior,2015-04-02,,Action,War,,,,,Wu Jing,,Wu Jing,Scott Adkins,Yu Nan,Ni Dahong,Shi Zhaoqi,12000000,89911331
mov_tmdb_256961,256961,Paul Blart: Mall Cop 2,2015-04-16,,Action,Comedy,Family,,,,Andy Fickman,,Kevin James,Raini Rodriguez,Neal McDonough,Daniella Alonso,Eduardo Verástegui,38000000,107597242
mov_tmdb_293863,293863,The Age of Adaline,2015-04-16,,Romance,Fantasy,Drama,,,,Lee Toland Krieger,,Blake Lively,Michiel Huisman,Harrison Ford,Ellen Burstyn,Kathy Baker,25000000,65663276
mov_tmdb_99861,99861,Avengers: Age of Ultron,2015-04-22,,Action,Adventure,Science Fiction,,,,Joss Whedon,,Robert Downey Jr.,Chris Hemsworth,Mark Ruffalo,Chris Evans,Scarlett Johansson,235000000,1405403694
mov_tmdb_238713,238713,Spy,2015-05-06,,Action,Comedy,Crime,,,,Paul Feig,,Melissa McCarthy,Rose Byrne,Jason Statham,Jude Law,Miranda Hart,65000000,235666219
mov_tmdb_254470,254470,Pitch Perfect 2,2015-05-07,,Comedy,Music,,,,,Elizabeth Banks,,Anna Kendrick,Brittany Snow,Hailee Steinfeld,Rebel Wilson,Ester Dean,29000000,287144079
mov_tmdb_76341,76341,Mad Max: Fury Road,2015-05-13,,Action,Adventure,Science Fiction,,,,George Miller,,Tom Hardy,Charlize Theron,Nicholas Hoult,Hugh Keays-Byrne,Josh Helman,150000000,378858340
mov_tmdb_158852,158852,Tomorrowland,2015-05-19,,Adventure,Family,Mystery,Science Fiction,,,Brad Bird,,Britt Robertson,George Clooney,Raffey Cassidy,Hugh Laurie,Tim McGraw,190000000,209200000
mov_tmdb_243688,243688,Poltergeist,2015-05-20,,Horror,,,,,,Gil Kenan,,Sam Rockwell,Rosemarie DeWitt,Saxon Sharbino,Kyle Catlett,Kennedi Clements,35000000,95682614
mov_tmdb_254128,254128,San Andreas,2015-05-27,,Action,Drama,Thriller,,,,Brad Peyton,,Dwayne Johnson,Alexandra Daddario,Carla Gugino,Ioan Gruffudd,Archie Panjabi,110000000,473990832
mov_tmdb_280092,280092,Insidious: Chapter 3,2015-05-28,,Horror,Thriller,,,,,Leigh Whannell,,Stefanie Scott,Lin Shaye,Dermot Mulroney,Leigh Whannell,Angus Sampson,10000000,120453155
mov_tmdb_135397,135397,Jurassic World,2015-06-06,,Adventure,Science Fiction,Thriller,,,,Colin Trevorrow,,Chris Pratt,Bryce Dallas Howard,Irrfan Khan,Vincent D'Onofrio,Ty Simpkins,150000000,1671537444
mov_tmdb_150540,150540,Inside Out,2015-06-17,,Animation,Family,Adventure,Drama,Comedy,,Pete Docter,,Amy Poehler,Phyllis Smith,Richard Kind,Bill Hader,Lewis Black,175000000,857611174
mov_tmdb_211672,211672,Minions,2015-06-17,,Family,Animation,Adventure,Comedy,,,Kyle Balda,Pierre Coffin,Sandra Bullock,Jon Hamm,Michael Keaton,Allison Janney,Steve Coogan,74000000,1159457503
mov_tmdb_286565,286565,Paper Towns,2015-06-18,,Mystery,Drama,Romance,,,,Jake Schreier,,Nat Wolff,Cara Delevingne,Austin Abrams,Justice Smith,Halston Sage,12000000,85500000
mov_tmdb_87101,87101,Terminator Genisys,2015-06-23,,Science Fiction,Action,Thriller,,,,Alan Taylor,,Emilia Clarke,Jai Courtney,Arnold Schwarzenegger,Jason Clarke,Matt Smith,155000000,440603537
mov_tmdb_214756,214756,Ted 2,2015-06-25,,Comedy,Fantasy,,,,,Seth MacFarlane,,Mark Wahlberg,Seth MacFarlane,Amanda Seyfried,Jessica Barth,Giovanni Ribisi,68000000,215863606
mov_tmdb_264999,264999,Magic Mike XXL,2015-07-01,,Comedy,Drama,,,,,Gregory Jacobs,,Channing Tatum,Matt Bomer,Joe Manganiello,Kevin Nash,Adam Rodriguez,14800000,117800000
mov_tmdb_256040,256040,Bāhubali: The Beginning,2015-07-10,,Action,Drama,,,,,S. S. Rajamouli,,Prabhas,Rana Daggubati,Tamannaah Bhatia,Anushka Shetty,Ramya Krishnan,25130430,90747520
mov_tmdb_351694,351694,Monkey King: Hero Is Back,2015-07-10,,Fantasy,Animation,Comedy,,,,Tian Xiaopeng,,Zhang Lei,Lin Zijie,Wu Wenlun,Tong Zirong,Liu Jiurong,10000000,153000000
mov_tmdb_102899,102899,Ant-Man,2015-07-14,,Science Fiction,Adventure,Action,,,,Peyton Reed,,Paul Rudd,Michael Douglas,Evangeline Lilly,Corey Stoll,Bobby Cannavale,130000000,519311965
mov_tmdb_257344,257344,Pixels,2015-07-16,,Action,Comedy,Science Fiction,,,,Chris Columbus,,Adam Sandler,Kevin James,Michelle Monaghan,Peter Dinklage,Josh Gad,88000000,244874809
mov_tmdb_348892,348892,Bajrangi Bhaijaan,2015-07-17,,Comedy,Drama,Adventure,,,,Kabir Khan,Farhan Rana Rajpoot,Salman Khan,Harshaali Malthotra,Nawazuddin Siddiqui,Kareena Kapoor Khan,Sharat Saxena,13000000,150000000
mov_tmdb_271718,271718,Trainwreck,2015-07-17,,Comedy,Romance,,,,,Judd Apatow,,Amy Schumer,Bill Hader,Brie Larson,LeBron James,Colin Quinn,35000000,140795793
mov_tmdb_307081,307081,Southpaw,2015-07-22,,Action,Drama,,,,,Antoine Fuqua,,Jake Gyllenhaal,Rachel McAdams,Forest Whitaker,Oona Laurence,50 Cent,30000000,91709827
mov_tmdb_177677,177677,Mission: Impossible - Rogue Nation,2015-07-28,,Action,Adventure,,,,,Christopher McQuarrie,,Tom Cruise,Jeremy Renner,Simon Pegg,Rebecca Ferguson,Ving Rhames,150000000,682716636
mov_tmdb_296099,296099,Vacation,2015-07-28,,Comedy,Adventure,,,,,John Francis Daley,Jonathan Goldstein,Ed Helms,Christina Applegate,Skyler Gisondo,Steele Stebbins,Chris Hemsworth,31000000,104400000
mov_tmdb_309809,309809,The Little Prince,2015-07-29,,Adventure,Animation,Fantasy,Family,,,Mark Osborne,,Riley Osborne,Mackenzie Foy,Jeff Bridges,Rachel McAdams,Marion Cotillard,64000000,101281211
mov_tmdb_166424,166424,Fantastic Four,2015-08-05,,Action,Adventure,Science Fiction,,,,Josh Trank,,Miles Teller,Michael B. Jordan,Kate Mara,Jamie Bell,Toby Kebbell,120000000,167977596
mov_tmdb_257445,257445,Goosebumps,2015-08-05,,Adventure,Horror,Comedy,,,,Rob Letterman,,Dylan Minnette,Jack Black,Odeya Rush,Ryan Lee,Amy Ryan,58000000,158952243
mov_tmdb_346646,346646,Veteran,2015-08-05,,Action,Crime,Comedy,Thriller,,,Ryoo Seung-wan,,Hwang Jung-min,Yoo Ah-in,Yoo Hai-jin,Oh Dal-su,Jang Yoon-ju,7528230,87970000
mov_tmdb_277216,277216,Straight Outta Compton,2015-08-11,,Drama,Music,History,,,,F. Gary Gray,,O'Shea Jackson Jr.,Corey Hawkins,Jason Mitchell,Neil Brown Jr.,Aldis Hodge,28000000,201634991
mov_tmdb_354072,354072,Our Times,2015-08-13,,Romance,Comedy,,,,,Frankie Chen,,Vivian Sung Yun-hua,Darren Wang,Dino Lee,Dewi Chien,Andy Lau,2700000,82027760
mov_tmdb_203801,203801,The Man from U.N.C.L.E.,2015-08-13,,Comedy,Action,Adventure,,,,Guy Ritchie,,Henry Cavill,Armie Hammer,Alicia Vikander,Elizabeth Debicki,Luca Calvani,75000000,110045109
mov_tmdb_249070,249070,Hitman: Agent 47,2015-08-20,,Action,Crime,Thriller,,,,Aleksander Bach,,Rupert Friend,Zachary Quinto,Hannah Ware,Emilio Rivera,Rolf Kanies,35000000,81967450
mov_tmdb_323272,323272,War Room,2015-08-28,,Drama,,,,,,Alex Kendrick,,Karen Abercrombie,Priscilla C. Shirer,T.C. Stallings,Tenae Downing,Alena Pitts,3000000,73267874
mov_tmdb_287948,287948,The Transporter Refueled,2015-09-02,,Action,Thriller,Crime,,,,Camille Delamarre,,Ed Skrein,Ray Stevenson,Loan Chabanol,Gabriella Wright,Tatiana Pajković,25000000,72629670
mov_tmdb_294254,294254,Maze Runner: The Scorch Trials,2015-09-09,,Science Fiction,Action,Thriller,Adventure,,,Wes Ball,,Dylan O'Brien,Kaya Scodelario,Thomas Brodie-Sangster,Giancarlo Esposito,Ki Hong Lee,61000000,312296056
mov_tmdb_253412,253412,Everest,2015-09-10,,Adventure,Drama,History,,,,Baltasar Kormákur,,Jason Clarke,Josh Brolin,Jake Gyllenhaal,Elizabeth Debicki,Keira Knightley,55000000,203427584
mov_tmdb_298312,298312,The Visit,2015-09-10,,Horror,Thriller,,,,,M. Night Shyamalan,,Olivia DeJonge,Ed Oxenbould,Deanna Dunagan,Peter McRobbie,Kathryn Hahn,5000000,98450062
mov_tmdb_261023,261023,Black Mass,2015-09-17,,Drama,Crime,History,,,,Scott Cooper,,Johnny Depp,Joel Edgerton,Julianne Nicholson,Dakota Johnson,Kevin Bacon,53000000,99975678
mov_tmdb_273481,273481,Sicario,2015-09-17,,Action,Crime,Thriller,,,,Denis Villeneuve,,Emily Blunt,Benicio del Toro,Josh Brolin,Victor Garber,Jon Bernthal,30000000,84997446
mov_tmdb_159824,159824,Hotel Transylvania 2,2015-09-21,,Animation,Comedy,Family,Fantasy,,,Genndy Tartakovsky,,Adam Sandler,Selena Gomez,Andy Samberg,Kevin James,Steve Buscemi,80000000,473200000
mov_tmdb_257211,257211,The Intern,2015-09-23,,Comedy,,,,,,Nancy Meyers,,Robert De Niro,Anne Hathaway,Rene Russo,Anders Holm,JoJo Kushner,35000000,194564672
mov_tmdb_266647,266647,Pan,2015-09-24,,Fantasy,Adventure,Family,Action,,,Joe Wright,,Levi Miller,Garrett Hedlund,Hugh Jackman,Rooney Mara,Adeel Akhtar,150000000,128388320
mov_tmdb_361759,361759,Jawani Phir Nahi Ani,2015-09-25,,Romance,Adventure,Comedy,Music,,,Nadeem Baig,,Humayun Saeed,Hamza Ali Abbasi,Ahmad Ali Butt,Vasay Chaudhry,Ayesha Khan,20000000,77000000
mov_tmdb_286217,286217,The Martian,2015-09-30,,Science Fiction,Drama,Adventure,,,,Ridley Scott,,Matt Damon,Jessica Chastain,Kristen Wiig,Jeff Daniels,Michael Peña,108000000,631058917
mov_tmdb_201085,201085,Crimson Peak,2015-10-13,,Horror,Mystery,Romance,Drama,,,Guillermo del Toro,,Mia Wasikowska,Jessica Chastain,Tom Hiddleston,Charlie Hunnam,Jim Beaver,55000000,74700000
mov_tmdb_296098,296098,Bridge of Spies,2015-10-15,,Thriller,Drama,,,,,Steven Spielberg,,Tom Hanks,Mark Rylance,Amy Ryan,Alan Alda,Sebastian Koch,40000000,165478348
mov_tmdb_146301,146301,Paranormal Activity: The Ghost Dimension,2015-10-21,,Horror,Thriller,,,,,Gregory Plotkin,,Chris J. Murray,Brit Shaw,Ivy George,Dan Gill,Olivia Taylor Dudley,10000000,78903124
mov_tmdb_274854,274854,The Last Witch Hunter,2015-10-21,,Action,Adventure,Fantasy,,,,Breck Eisner,,Vin Diesel,Elijah Wood,Rose Leslie,Ólafur Darri Ólafsson,Julie Engelbrecht,90000000,146936910
mov_tmdb_206647,206647,Spectre,2015-10-26,,Action,Adventure,Thriller,,,,Sam Mendes,,Daniel Craig,Christoph Waltz,Léa Seydoux,Ralph Fiennes,Monica Bellucci,245000000,880707597
mov_tmdb_227973,227973,The Peanuts Movie,2015-11-05,,Animation,Comedy,Family,,,,Steve Martino,,Noah Schnapp,Bill Melendez,Marleik 'Mar Mar' Walker,Alex Garfin,Hadley Belle Miller,99000000,246233113
mov_tmdb_314365,314365,Spotlight,2015-11-06,,Drama,History,,,,,Tom McCarthy,,Mark Ruffalo,Michael Keaton,Rachel McAdams,Liev Schreiber,John Slattery,20000000,98690254
mov_tmdb_362136,362136,Prem Ratan Dhan Payo,2015-11-11,,Romance,Drama,,,,,Sooraj Barjatya,,Salman Khan,Sonam Kapoor Ahuja,Neil Nitin Mukesh,Anupam Kher,Swara Bhasker,23400000,67000000
mov_tmdb_105864,105864,The Good Dinosaur,2015-11-14,,Adventure,Animation,Family,,,,Peter Sohn,,Frances McDormand,Raymond Ochoa,Jeffrey Wright,Steve Zahn,Sam Elliott,175000000,332207671
mov_tmdb_131634,131634,The Hunger Games: Mockingjay - Part 2,2015-11-18,,Action,Adventure,Science Fiction,,,,Francis Lawrence,,Jennifer Lawrence,Josh Hutcherson,Liam Hemsworth,Woody Harrelson,Elizabeth Banks,160000000,653428261
mov_tmdb_312221,312221,Creed,2015-11-25,,Drama,,,,,,Ryan Coogler,,Michael B. Jordan,Sylvester Stallone,Tessa Thompson,Phylicia Rashād,Andre Ward,37000000,173600000
mov_tmdb_306819,306819,The Danish Girl,2015-11-27,,Drama,,,,,,Tom Hooper,,Eddie Redmayne,Alicia Vikander,Matthias Schoenaerts,Ben Whishaw,Sebastian Koch,15000000,64200000
mov_tmdb_205775,205775,In the Heart of the Sea,2015-12-03,,Thriller,Drama,Adventure,Action,History,,Ron Howard,,Chris Hemsworth,Benjamin Walker,Cillian Murphy,Brendan Gleeson,Ben Whishaw,100000000,93900000
mov_tmdb_257088,257088,Point Break,2015-12-03,,Action,Adventure,Crime,Thriller,,,Ericson Core,,Edgar Ramírez,Luke Bracey,Teresa Palmer,Ray Winstone,Max Thieriot,105000000,133782481
mov_tmdb_318846,318846,The Big Short,2015-12-11,,Comedy,Drama,,,,,Adam McKay,,Steve Carell,Christian Bale,Ryan Gosling,Brad Pitt,Marisa Tomei,28000000,133346506
mov_tmdb_140607,140607,Star Wars: The Force Awakens,2015-12-15,,Adventure,Action,Science Fiction,,,,J.J. Abrams,,Daisy Ridley,John Boyega,Oscar Isaac,Adam Driver,Carrie Fisher,245000000,2068223624
mov_tmdb_258509,258509,Alvin and the Chipmunks: The Road Chip,2015-12-17,,Family,Comedy,Music,Adventure,Animation,,Walt Becker,,Jason Lee,Justin Long,Matthew Gray Gubler,Jesse McCartney,Kimberly Williams-Paisley,90000000,233755553
mov_tmdb_299824,299824,Mojin: The Lost Legend,2015-12-18,,Action,Adventure,Fantasy,Drama,Horror,Mystery,Wuershan,,Chen Kun,Huang Bo,Shu Qi,AngelaBaby,Xia Yu,37000000,278300000
mov_tmdb_266294,266294,Sisters,2015-12-18,,Comedy,,,,,,Jason Moore,,Amy Poehler,Tina Fey,Maya Rudolph,Dianne Wiest,John Leguizamo,30000000,105000000
mov_tmdb_365222,365222,Ip Man 3,2015-12-24,,Action,Drama,History,,,,Wilson Yip,,Donnie Yen,Max Zhang,Lynn Hung Doi-Lam,Patrick Tam Yiu-Man,Mike Tyson,36000000,157000000
mov_tmdb_274479,274479,Joy,2015-12-24,,Drama,Comedy,,,,,David O. Russell,,Jennifer Lawrence,Robert De Niro,Bradley Cooper,Edgar Ramírez,Diane Ladd,60000000,101134059
mov_tmdb_274167,274167,Daddy's Home,2015-12-25,,Comedy,,,,,,Sean Anders,,Will Ferrell,Mark Wahlberg,Linda Cardellini,Thomas Haden Church,Scarlett Estevez,50000000,242786137
